"START_DATE","END_DATE","JURISDICTION","AGE_GROUP","DETECTION_METHOD","FINES","YEAR","DETECTION_METHOD_CLEAN","MONTH","Duplicate Status"
"2024-09-01","2024-09-30","ACT","65 and over","Police issued",6,2024,"Police issued",9,"unique"
"2024-09-01","2024-09-30","NSW","Unknown","Fixed camera",39227,2024,"Fixed camera",9,"unique"
"2024-09-01","2024-09-30","NSW","Unknown","Mobile camera",3074,2024,"Mobile camera",9,"unique"
"2024-09-01","2024-09-30","NSW","0-16","Police issued",6,2024,"Police issued",9,"chosen"
"2024-09-01","2024-09-30","NSW","17-25","Police issued",1546,2024,"Police issued",9,"chosen"
"2024-09-01","2024-09-30","NSW","26-39","Police issued",2261,2024,"Police issued",9,"chosen"
"2024-09-01","2024-09-30","NSW","40-64","Police issued",2498,2024,"Police issued",9,"chosen"
"2024-09-01","2024-09-30","NSW","65 and over","Police issued",592,2024,"Police issued",9,"chosen"
"2024-09-01","2024-09-30","NSW","0-16","Police issued",4,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","NSW","17-25","Police issued",2060,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","NSW","26-39","Police issued",2075,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","NSW","40-64","Police issued",1744,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","NSW","65 and over","Police issued",222,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","NSW","0-16","Police issued",3,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","NSW","17-25","Police issued",357,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","NSW","26-39","Police issued",611,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","NSW","40-64","Police issued",697,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","NSW","65 and over","Police issued",217,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","NSW","17-25","Police issued",37,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","NSW","26-39","Police issued",57,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","NSW","40-64","Police issued",49,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","NSW","65 and over","Police issued",12,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","NSW","17-25","Police issued",30,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","NSW","26-39","Police issued",50,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","NSW","40-64","Police issued",39,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","NSW","65 and over","Police issued",8,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","NSW","17-25","Police issued",5,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","NSW","26-39","Police issued",5,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","NSW","40-64","Police issued",6,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","NSW","65 and over","Police issued",1,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","NSW","Unknown","Red light camera",19145,2024,"Red light camera",9,"unique"
"2024-09-01","2024-09-30","NT","0-16","Fixed camera",1,2024,"Fixed camera",9,"unique"
"2024-09-01","2024-09-30","NT","17-25","Fixed camera",102,2024,"Fixed camera",9,"unique"
"2024-09-01","2024-09-30","NT","26-39","Fixed camera",207,2024,"Fixed camera",9,"unique"
"2024-09-01","2024-09-30","NT","40-64","Fixed camera",311,2024,"Fixed camera",9,"unique"
"2024-09-01","2024-09-30","NT","65 and over","Fixed camera",62,2024,"Fixed camera",9,"unique"
"2024-09-01","2024-09-30","NT","Unknown","Fixed camera",34,2024,"Fixed camera",9,"unique"
"2024-09-01","2024-09-30","NT","0-16","Mobile camera",4,2024,"Mobile camera",9,"unique"
"2024-09-01","2024-09-30","NT","17-25","Mobile camera",348,2024,"Mobile camera",9,"unique"
"2024-09-01","2024-09-30","NT","26-39","Mobile camera",754,2024,"Mobile camera",9,"unique"
"2024-09-01","2024-09-30","NT","40-64","Mobile camera",915,2024,"Mobile camera",9,"unique"
"2024-09-01","2024-09-30","NT","65 and over","Mobile camera",212,2024,"Mobile camera",9,"unique"
"2024-09-01","2024-09-30","NT","Unknown","Mobile camera",68,2024,"Mobile camera",9,"unique"
"2024-09-01","2024-09-30","NT","17-25","Other",0,2024,"Other",9,"unique"
"2024-09-01","2024-09-30","NT","26-39","Other",0,2024,"Other",9,"unique"
"2024-09-01","2024-09-30","NT","40-64","Other",0,2024,"Other",9,"unique"
"2024-09-01","2024-09-30","NT","65 and over","Other",0,2024,"Other",9,"unique"
"2024-09-01","2024-09-30","NT","0-16","Police issued",1,2024,"Police issued",9,"unique"
"2024-09-01","2024-09-30","NT","17-25","Police issued",103,2024,"Police issued",9,"unique"
"2024-09-01","2024-09-30","NT","26-39","Police issued",210,2024,"Police issued",9,"unique"
"2024-09-01","2024-09-30","NT","40-64","Police issued",191,2024,"Police issued",9,"unique"
"2024-09-01","2024-09-30","NT","65 and over","Police issued",29,2024,"Police issued",9,"unique"
"2024-09-01","2024-09-30","QLD","0-16","Fixed camera",651,2024,"Fixed camera",9,"unique"
"2024-09-01","2024-09-30","QLD","17-25","Fixed camera",2728,2024,"Fixed camera",9,"unique"
"2024-09-01","2024-09-30","QLD","26-39","Fixed camera",6314,2024,"Fixed camera",9,"unique"
"2024-09-01","2024-09-30","QLD","40-64","Fixed camera",8846,2024,"Fixed camera",9,"unique"
"2024-09-01","2024-09-30","QLD","65 and over","Fixed camera",2452,2024,"Fixed camera",9,"unique"
"2024-09-01","2024-09-30","QLD","Unknown","Fixed camera",75,2024,"Fixed camera",9,"unique"
"2024-09-01","2024-09-30","QLD","0-16","Mobile camera",805,2024,"Mobile camera",9,"unique"
"2024-09-01","2024-09-30","QLD","17-25","Mobile camera",5093,2024,"Mobile camera",9,"unique"
"2024-09-01","2024-09-30","QLD","26-39","Mobile camera",10140,2024,"Mobile camera",9,"unique"
"2024-09-01","2024-09-30","QLD","40-64","Mobile camera",14661,2024,"Mobile camera",9,"unique"
"2024-09-01","2024-09-30","QLD","65 and over","Mobile camera",4013,2024,"Mobile camera",9,"unique"
"2024-09-01","2024-09-30","QLD","Unknown","Mobile camera",84,2024,"Mobile camera",9,"unique"
"2024-09-01","2024-09-30","QLD","0-16","Police issued",3,2024,"Police issued",9,"unique"
"2024-09-01","2024-09-30","QLD","17-25","Police issued",2028,2024,"Police issued",9,"unique"
"2024-09-01","2024-09-30","QLD","26-39","Police issued",2801,2024,"Police issued",9,"unique"
"2024-09-01","2024-09-30","QLD","40-64","Police issued",3303,2024,"Police issued",9,"unique"
"2024-09-01","2024-09-30","QLD","65 and over","Police issued",624,2024,"Police issued",9,"unique"
"2024-09-01","2024-09-30","QLD","Unknown","Police issued",2,2024,"Police issued",9,"unique"
"2024-09-01","2024-09-30","SA","17-25","Fixed camera",36,2024,"Fixed camera",9,"chosen"
"2024-09-01","2024-09-30","SA","26-39","Fixed camera",100,2024,"Fixed camera",9,"chosen"
"2024-09-01","2024-09-30","SA","40-64","Fixed camera",113,2024,"Fixed camera",9,"chosen"
"2024-09-01","2024-09-30","SA","65 and over","Fixed camera",28,2024,"Fixed camera",9,"chosen"
"2024-09-01","2024-09-30","SA","Unknown","Fixed camera",11,2024,"Fixed camera",9,"chosen"
"2024-09-01","2024-09-30","SA","17-25","Fixed camera",328,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","SA","26-39","Fixed camera",799,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","SA","40-64","Fixed camera",1572,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","SA","65 and over","Fixed camera",621,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","SA","Unknown","Fixed camera",127,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","SA","17-25","Fixed camera",20,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","SA","26-39","Fixed camera",47,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","SA","40-64","Fixed camera",44,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","SA","65 and over","Fixed camera",13,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","SA","Unknown","Fixed camera",5,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","SA","17-25","Mobile camera",88,2024,"Mobile camera",9,"chosen"
"2024-09-01","2024-09-30","SA","26-39","Mobile camera",306,2024,"Mobile camera",9,"chosen"
"2024-09-01","2024-09-30","SA","40-64","Mobile camera",617,2024,"Mobile camera",9,"chosen"
"2024-09-01","2024-09-30","SA","65 and over","Mobile camera",423,2024,"Mobile camera",9,"chosen"
"2024-09-01","2024-09-30","SA","Unknown","Mobile camera",30,2024,"Mobile camera",9,"chosen"
"2024-09-01","2024-09-30","SA","0-16","Mobile camera",1,2024,"Mobile camera",9,"unique"
"2024-09-01","2024-09-30","SA","17-25","Mobile camera",390,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","SA","26-39","Mobile camera",955,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","SA","40-64","Mobile camera",1454,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","SA","65 and over","Mobile camera",424,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","SA","Unknown","Mobile camera",83,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","SA","17-25","Mobile camera",23,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","SA","26-39","Mobile camera",49,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","SA","40-64","Mobile camera",88,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","SA","65 and over","Mobile camera",34,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","SA","Unknown","Mobile camera",2,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","SA","17-25","Mobile camera",2,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","SA","26-39","Mobile camera",10,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","SA","40-64","Mobile camera",18,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","SA","65 and over","Mobile camera",3,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","SA","40-64","Mobile camera",2,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","SA","17-25","Police issued",183,2024,"Police issued",9,"chosen"
"2024-09-01","2024-09-30","SA","26-39","Police issued",333,2024,"Police issued",9,"chosen"
"2024-09-01","2024-09-30","SA","40-64","Police issued",442,2024,"Police issued",9,"chosen"
"2024-09-01","2024-09-30","SA","65 and over","Police issued",149,2024,"Police issued",9,"chosen"
"2024-09-01","2024-09-30","SA","Unknown","Police issued",4,2024,"Police issued",9,"chosen"
"2024-09-01","2024-09-30","SA","17-25","Police issued",351,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","SA","26-39","Police issued",621,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","SA","40-64","Police issued",632,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","SA","65 and over","Police issued",150,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","SA","Unknown","Police issued",1,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","SA","0-16","Police issued",1,2024,"Police issued",9,"chosen"
"2024-09-01","2024-09-30","SA","17-25","Police issued",156,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","SA","26-39","Police issued",332,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","SA","40-64","Police issued",425,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","SA","65 and over","Police issued",147,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","SA","Unknown","Police issued",1,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","SA","0-16","Police issued",1,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","SA","17-25","Police issued",33,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","SA","26-39","Police issued",81,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","SA","40-64","Police issued",92,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","SA","65 and over","Police issued",18,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","SA","17-25","Police issued",22,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","SA","26-39","Police issued",36,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","SA","40-64","Police issued",51,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","SA","65 and over","Police issued",13,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","SA","17-25","Police issued",16,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","SA","26-39","Police issued",56,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","SA","40-64","Police issued",46,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","SA","65 and over","Police issued",11,2024,"Police issued",9,"duplicate"
"2024-09-01","2024-09-30","TAS","0-16","Fixed or mobile camera",1,2024,"Camera (fixed/mobile)",9,"unique"
"2024-09-01","2024-09-30","TAS","17-25","Fixed or mobile camera",482,2024,"Camera (fixed/mobile)",9,"unique"
"2024-09-01","2024-09-30","TAS","26-39","Fixed or mobile camera",1208,2024,"Camera (fixed/mobile)",9,"unique"
"2024-09-01","2024-09-30","TAS","40-64","Fixed or mobile camera",1834,2024,"Camera (fixed/mobile)",9,"unique"
"2024-09-01","2024-09-30","TAS","65 and over","Fixed or mobile camera",818,2024,"Camera (fixed/mobile)",9,"unique"
"2024-09-01","2024-09-30","TAS","Unknown","Fixed or mobile camera",2,2024,"Camera (fixed/mobile)",9,"unique"
"2024-09-01","2024-09-30","TAS","17-25","Police issued",371,2024,"Police issued",9,"unique"
"2024-09-01","2024-09-30","TAS","26-39","Police issued",523,2024,"Police issued",9,"unique"
"2024-09-01","2024-09-30","TAS","40-64","Police issued",584,2024,"Police issued",9,"unique"
"2024-09-01","2024-09-30","TAS","65 and over","Police issued",178,2024,"Police issued",9,"unique"
"2024-09-01","2024-09-30","VIC","0-16","Fixed camera",0,2024,"Fixed camera",9,"chosen"
"2024-09-01","2024-09-30","VIC","17-25","Fixed camera",47,2024,"Fixed camera",9,"chosen"
"2024-09-01","2024-09-30","VIC","26-39","Fixed camera",185,2024,"Fixed camera",9,"chosen"
"2024-09-01","2024-09-30","VIC","40-64","Fixed camera",382,2024,"Fixed camera",9,"chosen"
"2024-09-01","2024-09-30","VIC","65 and over","Fixed camera",177,2024,"Fixed camera",9,"chosen"
"2024-09-01","2024-09-30","VIC","Unknown","Fixed camera",16,2024,"Fixed camera",9,"chosen"
"2024-09-01","2024-09-30","VIC","0-16","Fixed camera",0,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","17-25","Fixed camera",2223,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","26-39","Fixed camera",6834,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","40-64","Fixed camera",11346,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","65 and over","Fixed camera",3402,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","Unknown","Fixed camera",588,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","0-16","Fixed camera",0,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","17-25","Fixed camera",2,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","26-39","Fixed camera",0,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","40-64","Fixed camera",9,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","65 and over","Fixed camera",3,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","Unknown","Fixed camera",0,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","0-16","Fixed camera",0,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","17-25","Fixed camera",0,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","26-39","Fixed camera",0,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","40-64","Fixed camera",0,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","65 and over","Fixed camera",0,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","Unknown","Fixed camera",0,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","0-16","Fixed camera",1,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","17-25","Fixed camera",500,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","26-39","Fixed camera",962,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","40-64","Fixed camera",1116,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","65 and over","Fixed camera",195,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","Unknown","Fixed camera",64,2024,"Fixed camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","0-16","Mobile camera",2,2024,"Mobile camera",9,"chosen"
"2024-09-01","2024-09-30","VIC","17-25","Mobile camera",361,2024,"Mobile camera",9,"chosen"
"2024-09-01","2024-09-30","VIC","26-39","Mobile camera",1190,2024,"Mobile camera",9,"chosen"
"2024-09-01","2024-09-30","VIC","40-64","Mobile camera",1741,2024,"Mobile camera",9,"chosen"
"2024-09-01","2024-09-30","VIC","65 and over","Mobile camera",898,2024,"Mobile camera",9,"chosen"
"2024-09-01","2024-09-30","VIC","Unknown","Mobile camera",72,2024,"Mobile camera",9,"chosen"
"2024-09-01","2024-09-30","VIC","0-16","Mobile camera",0,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","17-25","Mobile camera",1666,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","26-39","Mobile camera",5120,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","40-64","Mobile camera",8239,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","65 and over","Mobile camera",2407,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","Unknown","Mobile camera",315,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","0-16","Mobile camera",0,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","17-25","Mobile camera",65,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","26-39","Mobile camera",221,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","40-64","Mobile camera",413,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","65 and over","Mobile camera",211,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","Unknown","Mobile camera",27,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","0-16","Mobile camera",0,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","17-25","Mobile camera",0,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","26-39","Mobile camera",1,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","40-64","Mobile camera",0,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","65 and over","Mobile camera",0,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","Unknown","Mobile camera",0,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","0-16","Mobile camera",0,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","17-25","Mobile camera",0,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","26-39","Mobile camera",0,2024,"Mobile camera",9,"duplicate"
"2024-09-01","2024-09-30","VIC","40-64","Mobile camera",0,2024,"Mobile camera",9,"duplicate"
